"signal_adr_brick","david_ma_period","activation_rule_id","pair","side","fill_count","max_add_depth","max_fill_age_days","side_exit_distance_to_ma_adr","price_pnl_adr","liquidation_price_pnl_usd","liquidation_swap_usd","liquidation_net_usd","net_profit_usd","end_liquidation_positions","max_open_positions"
"0.025","75","david_stoch_confirm","USDCAD","SHORT","3","2","0.061111","0.220115","-0.572903","-2.119666","0.001229","-2.298437","974.62","73","116"
"0.025","75","david_stoch_confirm","NZDCAD","LONG","4","3","0.103472","0.072317","-0.358608","-1.753207","-0.023944","-2.017151","974.62","73","116"
"0.025","75","david_stoch_confirm","GBPAUD","SHORT","3","2","0.072222","-0.133236","-0.180882","-1.373755","0.001792","-1.551963","974.62","73","116"
"0.025","75","david_stoch_confirm","USDCHF","SHORT","2","1","0.056944","0.089347","-0.200746","-1.284441","0.000889","-1.403552","974.62","73","116"
"0.025","75","david_stoch_confirm","GBPUSD","LONG","2","1","0.038194","0.142849","-0.166354","-1.100002","-0.00605","-1.226052","974.62","73","116"
"0.025","75","david_stoch_confirm","EURJPY","LONG","4","3","0.056944","-0.053472","-0.110407","-0.418042","-0.015029","-0.673071","974.62","73","116"
"0.025","75","david_stoch_confirm","EURGBP","LONG","2","1","0.049306","0.05713","-0.13195","-0.455135","-0.008852","-0.583986","974.62","73","116"
"0.025","75","david_stoch_confirm","USDJPY","SHORT","1","0","0.014583","0.187451","-0.098783","-0.280775","0.000146","-0.340629","974.62","73","116"
"0.025","75","david_stoch_confirm","AUDUSD","LONG","2","1","0.042361","0.014731","0.084023","0.479997","-0.006814","0.353183","974.62","73","116"
"0.025","75","david_stoch_confirm","NZDJPY","LONG","1","0","0.013889","0.063852","0.146962","0.692578","-0.001274","0.631305","974.62","73","116"
"0.025","75","raw_both","GBPNZD","SHORT","16","15","7.006944","0.082658","-22.963527","-225.045109","0.500333","-225.504775","2733.64","146","197"
"0.025","75","raw_both","EURNZD","SHORT","15","14","7.006944","0.041546","-18.547653","-148.053312","0.460667","-148.492645","2733.64","146","197"
"0.025","75","raw_both","GBPCHF","SHORT","13","12","4.583333","-0.043144","-15.118976","-80.907254","0.459049","-81.228205","2733.64","146","197"
"0.025","75","raw_both","NZDUSD","LONG","10","9","2.475","0.138382","-7.898704","-45.00002","-1.288003","-46.888022","2733.64","146","197"
"0.025","75","raw_both","NZDJPY","LONG","11","10","2.475694","0.063852","-8.174667","-38.977701","-1.514769","-41.15247","2733.64","146","197"
"0.025","75","raw_both","EURAUD","SHORT","8","7","2.134028","-0.123587","-3.984851","-25.563137","0.108104","-25.935033","2733.64","146","197"
"0.025","75","raw_both","GBPUSD","LONG","7","6","0.104861","0.142849","-3.478602","-23.070014","-0.051072","-23.541085","2733.64","146","197"
"0.025","75","raw_both","USDCHF","SHORT","7","6","0.113194","0.089347","-3.423098","-21.822911","0.00575","-22.237161","2733.64","146","197"
"0.025","75","raw_both","EURUSD","LONG","7","6","0.103472","0.096181","-3.535197","-18.030011","-0.043685","-18.493695","2733.64","146","197"
"0.025","75","raw_both","CHFJPY","LONG","7","6","0.138194","-0.008295","-2.402788","-15.598574","-0.058713","-16.077287","2733.64","146","197"
"0.025","75","raw_both","AUDUSD","LONG","6","5","0.103472","0.014731","-1.868371","-10.760002","-0.036998","-11.157","2733.64","146","197"
"0.025","75","raw_both","AUDJPY","LONG","6","5","0.102778","-0.102972","-0.741132","-3.662561","-0.03547","-4.058031","2733.64","146","197"
"0.025","75","raw_both","AUDCAD","LONG","5","4","0.103472","-0.125742","-0.601233","-2.802273","-0.030821","-3.133095","2733.64","146","197"
"0.025","75","raw_both","USDCAD","SHORT","3","2","0.061806","0.220115","-0.569012","-2.105294","0.001236","-2.284058","2733.64","146","197"
"0.025","75","raw_both","NZDCAD","LONG","4","3","0.103472","0.072317","-0.358608","-1.753207","-0.023944","-2.017151","2733.64","146","197"
"0.025","75","raw_both","GBPAUD","SHORT","3","2","0.072222","-0.133236","-0.180882","-1.373755","0.001792","-1.551963","2733.64","146","197"
"0.025","75","raw_both","USDJPY","SHORT","2","1","0.038194","0.187451","-0.33379","-0.948394","0.000521","-1.067873","2733.64","146","197"
"0.025","75","raw_both","EURJPY","LONG","4","3","0.056944","-0.053472","-0.110407","-0.418042","-0.015029","-0.673071","2733.64","146","197"
"0.025","75","raw_both","EURGBP","LONG","2","1","0.049306","0.05713","-0.13195","-0.455135","-0.008852","-0.583986","2733.64","146","197"
"0.025","75","raw_both","GBPAUD","LONG","1","0","0.005556","0.133236","-0.007436","-0.05665","-0.000509","-0.11716","2733.64","146","197"
"0.025","75","raw_both","AUDCAD","SHORT","1","0","0.001389","0.125742","-0.006198","-0.02874","0.000014","-0.088726","2733.64","146","197"
"0.025","75","raw_both","AUDJPY","SHORT","1","0","0","0.102972","0","0","0","-0.06","2733.64","146","197"
"0.025","75","raw_both","AUDCHF","SHORT","1","0","0.003472","0.09257","0.012083","0.050367","0.000035","-0.009598","2733.64","146","197"
"0.025","75","raw_both","EURAUD","LONG","1","0","0.005556","0.123587","0.023063","0.148704","-0.000509","0.088194","2733.64","146","197"
"0.025","75","raw_both","AUDNZD","SHORT","1","0","0.027083","0.046246","0.038967","0.168931","0.000271","0.109202","2733.64","146","197"
"0.025","75","raw_both","EURCHF","LONG","1","0","0.00625","0.072153","0.045504","0.18889","-0.000573","0.128317","2733.64","146","197"
"0.025","75","raw_both","NZDCHF","LONG","2","1","0.060417","0.041635","0.070887","0.277039","-0.008597","0.148442","2733.64","146","197"
"0.025","75","raw_both","GBPCHF","LONG","1","0","0.001389","0.043144","0.07249","0.390373","-0.000127","0.330246","2733.64","146","197"
"0.025","75","stoch_contra","GBPNZD","SHORT","14","13","4.350694","0.082658","-16.248465","-159.604735","0.350507","-160.094228","1173.15","73","120"
"0.025","75","stoch_contra","GBPCHF","SHORT","13","12","4.583333","-0.043144","-15.118976","-80.907254","0.459049","-81.228205","1173.15","73","120"
"0.025","75","stoch_contra","NZDUSD","LONG","10","9","2.475","0.138382","-7.898704","-45.00002","-1.288003","-46.888022","1173.15","73","120"
"0.025","75","stoch_contra","EURNZD","SHORT","7","6","2.097917","0.041546","-2.575822","-20.708594","0.08575","-21.042844","1173.15","73","120"
"0.025","75","stoch_contra","EURUSD","LONG","5","4","0.067361","0.096181","-1.179599","-6.010005","-0.019423","-6.329428","1173.15","73","120"
"0.025","75","stoch_contra","USDCAD","SHORT","3","2","0.061111","0.220115","-0.572903","-2.119666","0.001229","-2.298437","1173.15","73","120"
"0.025","75","stoch_contra","NZDCAD","LONG","4","3","0.103472","0.072317","-0.358608","-1.753207","-0.023944","-2.017151","1173.15","73","120"
"0.025","75","stoch_contra","GBPAUD","SHORT","3","2","0.072222","-0.133236","-0.180882","-1.373755","0.001792","-1.551963","1173.15","73","120"
"0.025","75","stoch_contra","USDCHF","SHORT","2","1","0.056944","0.089347","-0.200746","-1.284441","0.000889","-1.403552","1173.15","73","120"
"0.025","75","stoch_contra","GBPUSD","LONG","2","1","0.038194","0.142849","-0.166354","-1.100002","-0.00605","-1.226052","1173.15","73","120"
"0.025","75","stoch_contra","EURJPY","LONG","4","3","0.056944","-0.053472","-0.110407","-0.418042","-0.015029","-0.673071","1173.15","73","120"
"0.025","75","stoch_contra","EURGBP","LONG","2","1","0.049306","0.05713","-0.13195","-0.455135","-0.008852","-0.583986","1173.15","73","120"
"0.025","75","stoch_contra","USDJPY","SHORT","1","0","0.014583","0.187451","-0.098783","-0.280775","0.000146","-0.340629","1173.15","73","120"
"0.025","75","stoch_contra","AUDUSD","LONG","2","1","0.042361","0.014731","0.084023","0.479997","-0.006814","0.353183","1173.15","73","120"
"0.025","75","stoch_contra","NZDJPY","LONG","1","0","0.013889","0.063852","0.146962","0.692578","-0.001274","0.631305","1173.15","73","120"
"0.025","100","candidate_b","GBPNZD","SHORT","16","15","7.005556","0.150563","-21.7757","-213.476223","0.465819","-213.970403","1376.15","91","121"
"0.025","100","candidate_b","GBPCHF","SHORT","14","13","4.623611","-0.017841","-16.398006","-87.719838","0.468014","-88.091824","1376.15","91","121"
"0.025","100","candidate_b","NZDUSD","LONG","10","9","2.4625","0.239945","-7.80812","-44.480011","-1.286538","-46.36655","1376.15","91","121"
"0.025","100","candidate_b","NZDJPY","LONG","11","10","2.475694","0.18007","-7.993472","-38.116659","-1.499104","-40.275763","1376.15","91","121"
"0.025","100","candidate_b","USDCHF","SHORT","7","6","0.1125","0.137605","-3.318504","-21.155504","0.005715","-21.569789","1376.15","91","121"
"0.025","100","candidate_b","EURUSD","LONG","7","6","0.103472","0.17342","-3.535197","-18.030011","-0.043685","-18.493695","1376.15","91","121"
"0.025","100","candidate_b","CHFJPY","LONG","7","6","0.131944","0.029325","-2.206709","-14.32573","-0.057504","-14.803234","1376.15","91","121"
"0.025","100","candidate_b","USDCAD","SHORT","4","3","0.0875","0.280122","-1.010244","-3.736354","0.002257","-3.974097","1376.15","91","121"
"0.025","100","candidate_b","EURJPY","LONG","4","3","0.063194","0.020636","-0.610917","-2.302347","-0.018276","-2.560624","1376.15","91","121"
"0.025","100","candidate_b","USDJPY","SHORT","2","1","0.038194","0.226904","-0.33379","-0.948394","0.000521","-1.067873","1376.15","91","121"
"0.025","100","candidate_b","EURCAD","LONG","3","2","0.067361","-0.021359","-0.133576","-0.538899","-0.013437","-0.732336","1376.15","91","121"
"0.025","100","candidate_b","EURGBP","LONG","2","1","0.048611","0.103587","-0.104788","-0.361429","-0.008788","-0.490217","1376.15","91","121"
"0.025","100","candidate_b","EURCHF","LONG","1","0","0.019444","0.09023","-0.027295","-0.113333","-0.001783","-0.175116","1376.15","91","121"
"0.025","100","candidate_b","AUDNZD","SHORT","1","0","0.027083","0.062344","0.038967","0.168931","0.000271","0.109202","1376.15","91","121"
"0.025","100","candidate_b","EURAUD","LONG","1","0","0.004167","0.071869","0.029653","0.191192","-0.000382","0.13081","1376.15","91","121"
"0.025","100","candidate_b","GBPAUD","LONG","1","0","0.003472","0.06322","0.039047","0.297414","-0.000318","0.237096","1376.15","91","121"
"0.025","100","david_contra","GBPNZD","SHORT","15","14","4.5125","0.150563","-18.1947","-178.577448","0.376465","-179.100983","1571.45","135","153"
"0.025","100","david_contra","GBPCHF","SHORT","14","13","4.623611","-0.017841","-16.398006","-87.719838","0.468014","-88.091824","1571.45","135","153"
"0.025","100","david_contra","EURNZD","SHORT","9","8","2.475694","0.087891","-6.486952","-52.048187","0.157681","-52.430507","1571.45","135","153"
"0.025","100","david_contra","NZDUSD","LONG","10","9","2.4625","0.239945","-7.80812","-44.480011","-1.286538","-46.36655","1571.45","135","153"
"0.025","100","david_contra","EURCHF","SHORT","12","11","4.620833","-0.09023","-9.59596","-39.64139","0.394986","-39.966404","1571.45","135","153"
"0.025","100","david_contra","EURAUD","SHORT","8","7","2.11875","-0.071869","-3.724105","-23.891964","0.106708","-24.265256","1571.45","135","153"
"0.025","100","david_contra","EURUSD","LONG","7","6","0.102778","0.17342","-3.64684","-18.600017","-0.043876","-19.063893","1571.45","135","153"
"0.025","100","david_contra","NZDCHF","LONG","6","5","2.356944","0.078096","-2.84432","-11.207368","-0.870832","-12.4382","1571.45","135","153"
"0.025","100","david_contra","GBPUSD","LONG","5","4","0.101389","0.187399","-1.761645","-11.670006","-0.032541","-12.002547","1571.45","135","153"
"0.025","100","david_contra","AUDUSD","LONG","6","5","0.102778","0.100338","-1.627344","-9.370018","-0.036489","-9.766507","1571.45","135","153"
"0.025","100","david_contra","USDCHF","SHORT","5","4","0.102778","0.137605","-1.461709","-9.331088","0.003549","-9.627539","1571.45","135","153"
"0.025","100","david_contra","AUDJPY","LONG","5","4","0.099306","-0.021139","-0.743874","-3.668793","-0.032286","-4.001079","1571.45","135","153"
"0.025","100","david_contra","AUDCAD","LONG","5","4","0.103472","-0.061518","-0.601233","-2.802273","-0.030821","-3.133095","1571.45","135","153"
"0.025","100","david_contra","EURJPY","LONG","4","3","0.063194","0.020636","-0.610917","-2.302347","-0.018276","-2.560624","1571.45","135","153"
"0.025","100","david_contra","NZDCAD","LONG","4","3","0.103472","0.166947","-0.358608","-1.753207","-0.023944","-2.017151","1571.45","135","153"
"0.025","100","david_contra","USDCAD","SHORT","2","1","0.077083","0.280122","-0.481504","-1.781951","0.001104","-1.900847","1571.45","135","153"
"0.025","100","david_contra","NZDJPY","LONG","4","3","0.086111","0.18007","-0.285199","-1.353949","-0.022352","-1.616301","1571.45","135","153"
"0.025","100","david_contra","GBPAUD","SHORT","3","2","0.072222","-0.06322","-0.180882","-1.373755","0.001792","-1.551963","1571.45","135","153"
"0.025","100","david_contra","USDJPY","SHORT","2","1","0.038194","0.226904","-0.33379","-0.948394","0.000521","-1.067873","1571.45","135","153"
"0.025","100","david_contra","EURCAD","LONG","3","2","0.067361","-0.021359","-0.133576","-0.538899","-0.013437","-0.732336","1571.45","135","153"
"0.025","100","david_contra","EURGBP","LONG","2","1","0.048611","0.103587","-0.104788","-0.361429","-0.008788","-0.490217","1571.45","135","153"
"0.025","100","david_contra","CHFJPY","LONG","2","1","0.056944","0.029325","-0.053912","-0.349403","-0.008597","-0.478","1571.45","135","153"
"0.025","100","david_contra","GBPJPY","LONG","1","0","0.036806","0.007669","0.02502","0.12479","-0.003375","0.061415","1571.45","135","153"
"0.025","100","david_contra","AUDNZD","SHORT","1","0","0.027083","0.062344","0.038967","0.168931","0.000271","0.109202","1571.45","135","153"
"0.025","100","david_stoch_confirm","GBPNZD","SHORT","14","13","4.350694","0.150563","-16.248465","-159.604735","0.350507","-160.094228","1022.69","95","130"
"0.025","100","david_stoch_confirm","GBPCHF","SHORT","14","13","4.623611","-0.017841","-16.398006","-87.719838","0.468014","-88.091824","1022.69","95","130"
"0.025","100","david_stoch_confirm","NZDUSD","LONG","10","9","2.4625","0.239945","-7.80812","-44.480011","-1.286538","-46.36655","1022.69","95","130"
"0.025","100","david_stoch_confirm","EURCHF","SHORT","12","11","4.620833","-0.09023","-9.59596","-39.64139","0.394986","-39.966404","1022.69","95","130"
"0.025","100","david_stoch_confirm","EURNZD","SHORT","7","6","2.233333","0.087891","-3.405894","-27.378451","0.106833","-27.691617","1022.69","95","130"
"0.025","100","david_stoch_confirm","EURUSD","LONG","5","4","0.08125","0.17342","-1.833236","-9.340005","-0.025281","-9.665287","1022.69","95","130"
"0.025","100","david_stoch_confirm","GBPUSD","LONG","3","2","0.070139","0.187399","-0.757113","-5.009998","-0.015092","-5.20509","1022.69","95","130"
"0.025","100","david_stoch_confirm","USDCHF","SHORT","4","3","0.08125","0.137605","-0.61512","-3.928872","0.002062","-4.16681","1022.69","95","130"
"0.025","100","david_stoch_confirm","EURJPY","LONG","4","3","0.063194","0.020636","-0.610917","-2.302347","-0.018276","-2.560624","1022.69","95","130"
"0.025","100","david_stoch_confirm","USDCAD","SHORT","3","2","0.061111","0.280122","-0.572903","-2.119666","0.001229","-2.298437","1022.69","95","130"
"0.025","100","david_stoch_confirm","NZDCAD","LONG","4","3","0.103472","0.166947","-0.358608","-1.753207","-0.023944","-2.017151","1022.69","95","130"
"0.025","100","david_stoch_confirm","GBPAUD","SHORT","3","2","0.072222","-0.06322","-0.180882","-1.373755","0.001792","-1.551963","1022.69","95","130"
"0.025","100","david_stoch_confirm","EURCAD","LONG","3","2","0.067361","-0.021359","-0.133576","-0.538899","-0.013437","-0.732336","1022.69","95","130"
"0.025","100","david_stoch_confirm","EURGBP","LONG","2","1","0.048611","0.103587","-0.104788","-0.361429","-0.008788","-0.490217","1022.69","95","130"
"0.025","100","david_stoch_confirm","CHFJPY","LONG","2","1","0.056944","0.029325","-0.053912","-0.349403","-0.008597","-0.478","1022.69","95","130"
"0.025","100","david_stoch_confirm","USDJPY","SHORT","1","0","0.014583","0.226904","-0.098783","-0.280775","0.000146","-0.340629","1022.69","95","130"
"0.025","100","david_stoch_confirm","GBPJPY","LONG","1","0","0.036806","0.007669","0.02502","0.12479","-0.003375","0.061415","1022.69","95","130"
"0.025","100","david_stoch_confirm","AUDUSD","LONG","2","1","0.042361","0.100338","0.084023","0.479997","-0.006814","0.353183","1022.69","95","130"
"0.025","100","david_stoch_confirm","NZDJPY","LONG","1","0","0.013889","0.18007","0.146962","0.692578","-0.001274","0.631305","1022.69","95","130"
"0.025","100","raw_both","GBPNZD","SHORT","16","15","7.005556","0.150563","-21.7757","-213.476223","0.465819","-213.970403","2627.24","162","204"
"0.025","100","raw_both","EURNZD","SHORT","14","13","4.606944","0.087891","-17.542485","-140.096088","0.398042","-140.538046","2627.24","162","204"
"0.025","100","raw_both","GBPCHF","SHORT","14","13","4.623611","-0.017841","-16.398006","-87.719838","0.468014","-88.091824","2627.24","162","204"
"0.025","100","raw_both","NZDUSD","LONG","10","9","2.4625","0.239945","-7.80812","-44.480011","-1.286538","-46.36655","2627.24","162","204"
"0.025","100","raw_both","NZDJPY","LONG","11","10","2.475694","0.18007","-7.993472","-38.116659","-1.499104","-40.275763","2627.24","162","204"
"0.025","100","raw_both","EURCHF","SHORT","12","11","4.620833","-0.09023","-9.59596","-39.64139","0.394986","-39.966404","2627.24","162","204"
"0.025","100","raw_both","EURAUD","SHORT","8","7","2.11875","-0.071869","-3.724105","-23.891964","0.106708","-24.265256","2627.24","162","204"
