variant_id,pair,side,close_reason,close_timestamp_utc,anchor_week_open_utc,fill_count,adverse_fill_count,expansion_fill_count,price_pnl_adr,price_pnl_usd,commission_usd,swap_usd,net_usd,min_pnl_adr,max_pnl_adr,reset_ordinal_at_start,completed_reset_ordinal,max_fill_age_days,content_hash
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURNZD,SHORT,target,2020-01-10T06:14:00.000Z,2020-01-06T00:00:00.000Z,3,1,1,1.004658,5.544629,-0.18,0.014201,5.37883,-0.446585,1.004658,3,4,0.759722,B596E1485EA825BCECA81BA2A95DBCEBA49D0E0EDBB04016C69BA883FFCDC8C8
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURUSD,LONG,target,2020-01-06T10:00:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.132602,5.490014,-0.18,-0.027001,5.283013,-0.15276,1.132602,0,1,0.234028,977C4616BC84FA2FCC383EB9D10483C1F4AFE48EDD39EF1B9750A66ED63D0CCF
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,GBPAUD,LONG,target,2020-01-08T15:17:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.012547,9.515434,-0.18,-0.022097,9.313337,-0.113651,1.012547,0,1,0.135417,A5ABA23C338333AD0F730BBE94E687F2235A7DEA422B1DF0626731A1C0B2D843
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,GBPAUD,SHORT,target,2020-01-09T11:31:00.000Z,2020-01-06T00:00:00.000Z,13,11,1,1.058946,10.396502,-0.78,0.343882,9.960384,-16.233059,1.058946,0,1,3.315278,A1E15FE75D9B4ABF78B610FC02E4753D8F3EDA83593F852D8443F1D99BB52B14
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,GBPAUD,LONG,target,2020-01-09T17:22:00.000Z,2020-01-06T00:00:00.000Z,5,4,0,1.044242,9.750687,-0.3,-0.277138,9.173549,-2.51524,1.044242,1,2,1.048611,33A3C89406D5931601EDC9AB5B6089C142045E3F38727547B633E8B89BDED407
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,GBPCAD,SHORT,target,2020-01-07T12:26:00.000Z,2020-01-06T00:00:00.000Z,6,5,0,1.040257,10.061443,-0.36,0.057896,9.759339,-3.678587,1.040257,0,1,1.220139,629FAEE00472D8B81DFADA0366E6F09A1EE4F77CF98D57A2DBA60378CE37FE93
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,GBPCAD,LONG,target,2020-01-08T08:56:00.000Z,2020-01-06T00:00:00.000Z,4,1,2,1.051343,10.102776,-0.24,-0.369729,9.493046,-2.025111,1.051343,0,1,1.125694,E3BD65DD0EC4AA3EC6ED701B27D0E1812464BE7D4E1B7AA93B34676562D03F57
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,GBPCAD,SHORT,target,2020-01-08T10:01:00.000Z,2020-01-06T00:00:00.000Z,4,2,1,1.153271,11.102194,-0.24,0.020813,10.883006,-1.447441,1.153271,1,2,0.833333,C089855636EC391845E9EACBD7A74AD7FE974AD08B09D4FEC2450C86CFD5046E
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,GBPCAD,LONG,target,2020-01-09T13:49:00.000Z,2020-01-06T00:00:00.000Z,5,3,1,1.327534,12.649907,-0.3,-0.199129,12.150778,-2.063212,1.327534,1,2,0.896528,D684D15CD9FFD8483F975B15DCF0D57D0C059E1E56823328B014DDA21BC0F99A
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,GBPCHF,LONG,target,2020-01-06T10:39:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.015395,10.299499,-0.18,-0.036298,10.083201,-0.100823,1.015395,0,1,0.284722,45CD6914854545EF6AA05AD744CF4704893ED3E3484C9237B4B108557D7EF07F
