variant_id,activation_rule_id,group_type,group_key,close_event_count,win_count,loss_count,flat_count,win_pct,total_realized_pnl_adr,adr_normalized_return_pct,avg_realized_pnl_adr,net_usd,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_mfe_adr,avg_mae_adr_abs,mfe_1q_hit_count,mfe_2q_hit_count,mfe_3q_hit_count,mfe_1q_hit_pct,mfe_2q_hit_pct,mfe_3q_hit_pct,mae_1q_hit_count,mae_2q_hit_count,mae_3q_hit_count,mae_1q_hit_pct,mae_2q_hit_pct,mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,session_flatten_account_return_pct,content_hash
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-04-14T23:00:00.000Z,247,201,46,0,81.38,3.789098,3.789098,0.01534,12.75,0.127496,234.82,222.07,1.057413,0.235631,0.39089,75,28,18,30.36,11.34,7.29,74,47,38,29.96,19.03,15.38,226.49,-213.74,-2.137415,0E4F7DBB5BFFFEB8C7B78ACA11B7EFA6B4D784A57B3156CBFFD553B41B3A87D4
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-04-21T23:00:00.000Z,332,272,60,0,81.93,7.464382,7.464382,0.022483,-6.69,-0.066949,281.26,287.95,0.97675,0.213966,0.607625,98,34,19,29.52,10.24,5.72,134,94,77,40.36,28.31,23.19,264.55,-271.25,-2.712464,A5D5CB0815F99EFF57A4AEDB66731E3C28E66BD72CA728ECF5F6B81723FEE400
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-04-28T23:00:00.000Z,341,288,53,0,84.46,-17.841263,-17.841263,-0.05232,-263.6,-2.635981,288.25,551.85,0.522335,0.201728,0.538268,109,34,10,31.96,9.97,2.93,124,77,57,36.36,22.58,16.72,253.14,-516.74,-5.167366,956F8D986F24606022588CAE630EEAE37795A6043B04B7703292EE4E67C3CED8
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-05-05T23:00:00.000Z,454,400,54,0,88.11,77.728854,77.728854,0.171209,351.29,3.512892,525.14,173.85,3.020621,0.24661,0.339977,146,64,28,32.16,14.1,6.17,145,93,66,31.94,20.48,14.54,519.47,-168.18,-1.681801,55CCB292DC1C5CABA3E30D7F34FC662D0EAA62FBD1E325879E081003909E6388
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-05-12T23:00:00.000Z,297,222,75,0,74.75,-3.862936,-3.862936,-0.013007,-104.21,-1.042105,269.49,373.7,0.721137,0.201537,0.543074,91,28,9,30.64,9.43,3.03,125,98,75,42.09,33,25.25,261.53,-365.74,-3.657376,941CCFDB073B03FADFB9D0D6F71FFC4CC123B891F906297D3A33192EBBF388AE
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-05-19T23:00:00.000Z,310,245,65,0,79.03,13.669345,13.669345,0.044095,68.92,0.689167,293.33,224.41,1.307103,0.191282,0.432765,97,30,12,31.29,9.68,3.87,126,84,58,40.65,27.1,18.71,278.59,-209.68,-2.09675,4DDA058BFF920A8ADD2E1D0B4B64C9B8631E75F7516CD3CFD3E27D182C80DCD5
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-05-26T23:00:00.000Z,353,299,54,0,84.7,10.928652,10.928652,0.030959,15.24,0.152447,332.99,317.74,1.047978,0.198863,0.415326,110,40,10,31.16,11.33,2.83,123,75,53,34.84,21.25,15.01,265.54,-250.3,-2.502954,188AC41BD44A9926E50BD78CD763155CC95B4CA94104FA0FDEE092C06BECC4F5
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-06-02T23:00:00.000Z,459,413,46,0,89.98,52.964866,52.964866,0.115392,223.42,2.234162,432.83,209.41,2.066863,0.212991,0.391629,146,57,21,31.81,12.42,4.58,164,110,77,35.73,23.97,16.78,397.25,-173.83,-1.738341,A9DEB743181B1A5FB68C94B92DC98209A7B1D1D861E6D313F5C22E222C475428
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-06-09T23:00:00.000Z,302,252,50,0,83.44,5.333878,5.333878,0.017662,0.01,0.000124,242.15,242.13,1.000051,0.184489,0.420032,88,30,5,29.14,9.93,1.66,111,81,61,36.75,26.82,20.2,231.06,-231.05,-2.31046,F8C312BA7916F30C3D1BF08D5EA58A27DF9B3B75EE771B60470902F2C8528657
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-06-16T23:00:00.000Z,384,317,67,0,82.55,2.743449,2.743449,0.007144,2.88,0.028767,365.26,362.38,1.007938,0.190536,0.540298,121,39,9,31.51,10.16,2.34,143,109,78,37.24,28.39,20.31,360.03,-357.15,-3.571515,3C6B11E9D23808F7619CA3097E811498C9B2A7CD69370632D2C2871042AF4871
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-06-23T23:00:00.000Z,387,322,65,0,83.2,9.413452,9.413452,0.024324,-6.84,-0.068367,328.79,335.63,0.97963,0.189702,0.385418,116,32,10,29.97,8.27,2.58,135,93,69,34.88,24.03,17.83,312.66,-319.5,-3.195009,5BB50EA5756410E67F34590CC21D00E0D11272F391B4F425CA1E28E41983C38E
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-06-30T23:00:00.000Z,266,214,52,0,80.45,0.232002,0.232002,0.000872,-60.32,-0.603182,246.03,306.35,0.803109,0.187615,0.387964,85,24,9,31.95,9.02,3.38,91,62,44,34.21,23.31,16.54,236.01,-296.33,-2.963296,D63458775911FC73B4A29FEA7402B25166A1EFE436ADB9F6D6139B7FB4031D46
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-07-07T23:00:00.000Z,291,243,48,0,83.51,18.677623,18.677623,0.064184,78.41,0.784072,220.24,141.83,1.552826,0.173091,0.331982,73,21,6,25.09,7.22,2.06,101,68,47,34.71,23.37,16.15,215.49,-137.09,-1.37087,EF287296544406C56425004F20F022FEC19D31165E2FF2377E37EA6D355637D3
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-07-14T23:00:00.000Z,380,314,66,0,82.63,-1.907344,-1.907344,-0.005019,-121.63,-1.216311,270.23,391.86,0.689607,0.18263,0.496637,98,32,11,25.79,8.42,2.89,136,100,71,35.79,26.32,18.68,252.74,-374.37,-3.743691,392F43ACD4B2BEECE98E0E30BA76C4E5FAEC2150D8AAEDAF8A763CB1B3CE2284
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-07-21T23:00:00.000Z,345,284,61,0,82.32,14.677014,14.677014,0.042542,46.52,0.465157,292.73,246.21,1.188926,0.202371,0.400729,90,39,17,26.09,11.3,4.93,126,89,65,36.52,25.8,18.84,283.83,-237.31,-2.373103,E15C6315948ACCB7E3890C6CA68471376E717C8F10E694E10245BB57D831A0C6
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-07-28T23:00:00.000Z,488,402,86,0,82.38,-175.720023,-175.720023,-0.360082,-1025.18,-10.251798,422.38,1447.56,0.291786,0.21519,1.013613,159,62,27,32.58,12.7,5.53,196,150,126,40.16,30.74,25.82,409.5,-1434.68,-14.346841,85D8A362CB8085CBF05F04B8F35607E86BC16AD550945918AB2F92B37271F7A6
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-08-04T23:00:00.000Z,507,455,52,0,89.74,91.132739,91.132739,0.179749,418.38,4.183766,720.09,301.71,2.386683,0.272269,0.587703,187,84,41,36.88,16.57,8.09,174,119,98,34.32,23.47,19.33,708.7,-290.32,-2.903219,5C45274F76201D56D9F045C086A31E6C1CDCEB32CBDC35E1537FF58501E302CE
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-08-11T23:00:00.000Z,325,283,42,0,87.08,44.699541,44.699541,0.137537,356.86,3.568648,486.89,130.02,3.744663,0.211153,0.258305,104,40,18,32,12.31,5.54,87,59,46,26.77,18.15,14.15,472.66,-115.79,-1.157916,C1A00F2BD010DA72EE04148CC6A3D6891E08C6AC20A9B3FA2C71A03C5ADABF22
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-08-18T23:00:00.000Z,258,210,48,0,81.4,11.853776,11.853776,0.045945,63.68,0.636838,309.08,245.4,1.259511,0.170402,0.262485,69,15,2,26.74,5.81,0.78,84,42,23,32.56,16.28,8.91,306.41,-242.73,-2.427282,9898A682D8844154481133459C22FFEF909810078F70249B24BAB2115D9DCA14
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-08-25T23:00:00.000Z,353,299,54,0,84.7,43.736315,43.736315,0.123899,287.14,2.87143,459.24,172.1,2.668514,0.20193,0.283326,108,45,21,30.59,12.75,5.95,115,69,45,32.58,19.55,12.75,446.8,-159.66,-1.596575,67A34A8D9DADAAFF6CA78B376569930FA61ED9F3539A1CC318B323C5B00999E2
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-09-01T23:00:00.000Z,306,240,66,0,78.43,-8.382193,-8.382193,-0.027393,-123.48,-1.234834,352.35,475.83,0.740488,0.21498,0.580366,95,37,18,31.05,12.09,5.88,130,96,75,42.48,31.37,24.51,337.88,-461.36,-4.613634,2A6FAB1F282C394FD25BDE8875BD31616B3343F8F247CF08445CD469C292491B
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-09-08T23:00:00.000Z,346,286,60,0,82.66,24.406492,24.406492,0.070539,35.87,0.358658,388.39,352.52,1.101741,0.213259,0.48895,114,47,17,32.95,13.58,4.91,154,118,80,44.51,34.1,23.12,353.78,-317.92,-3.179191,14F55CD7F68AC88F61C91C6EFFA4128188F6916133BD52E6F65892914D31ADF1
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-09-15T23:00:00.000Z,364,297,67,0,81.59,15.453767,15.453767,0.042455,60.05,0.600501,348.68,288.63,1.208051,0.171852,0.39562,97,24,9,26.65,6.59,2.47,136,106,72,37.36,29.12,19.78,327.32,-267.27,-2.672712,5EDBFB88E3DD7D59A0CD1F47679F9DB15F2AE8470D3BEBF5E4306FA2BF4E46AB
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-09-22T23:00:00.000Z,345,300,45,0,86.96,41.89933,41.89933,0.121447,240.7,2.406979,336.45,95.76,3.513676,0.187419,0.312321,92,38,8,26.67,11.01,2.32,104,69,44,30.14,20,12.75,315.68,-74.98,-0.749843,4FC61F1B3CA344E3B337ED45A276CE87C88EEC2109A59FAC7BD48E430A06055C
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-09-29T23:00:00.000Z,372,324,48,0,87.1,24.690294,24.690294,0.066372,183.23,1.832278,504.77,321.54,1.569844,0.243268,0.587164,130,54,27,34.95,14.52,7.26,144,97,76,38.71,26.08,20.43,466.85,-283.62,-2.836199,E87D0BD372A230706A6CEEA169D2CBCC1813F55DE1597946869151D4E44A58B5
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-10-06T23:00:00.000Z,352,303,49,0,86.08,-35.233051,-35.233051,-0.100094,-455.64,-4.556405,449.72,905.36,0.496729,0.225736,0.877792,111,42,18,31.53,11.93,5.11,139,98,77,39.49,27.84,21.88,422.83,-878.47,-8.784743,B47DB3E4BAABE12A157FBEC7C7354CC61248F671999A4D699A4CE16183F01B1B
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-10-13T23:00:00.000Z,415,341,74,0,82.17,27.368189,27.368189,0.065947,305.84,3.058353,701.29,395.46,1.773373,0.221219,0.511376,151,59,28,36.39,14.22,6.75,157,117,92,37.83,28.19,22.17,692.16,-386.33,-3.863284,486E0803C84FE6A80069D9D13C21C0F364CED6C48010E49E5F5BD559C9D640D9
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-10-20T23:00:00.000Z,263,208,55,0,79.09,14.794977,14.794977,0.056255,119.78,1.197848,238.54,118.76,2.008665,0.150457,0.281409,57,11,2,21.67,4.18,0.76,76,60,44,28.9,22.81,16.73,231.55,-111.77,-1.117677,D316234EBB4E0B3D76DED42D932D1708D34225BB5608D907412A41F1F1A06F79
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-10-27T23:00:00.000Z,405,345,60,0,85.19,10.68489,10.68489,0.026382,85.39,0.853908,354.2,268.81,1.317661,0.193219,0.431918,129,36,12,31.85,8.89,2.96,147,85,65,36.3,20.99,16.05,326.23,-240.84,-2.408359,A741BD5FD3528CFAFA2B3406A78236D7C87B8021C213B85DC5015529A5AF4C7E
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-11-04T00:00:00.000Z,332,294,38,0,88.55,25.558921,25.558921,0.076985,148.02,1.480238,318.1,170.07,1.87036,0.188101,0.453787,96,31,12,28.92,9.34,3.61,116,91,67,34.94,27.41,20.18,257.03,-109.01,-1.090054,FC9C886DB8C0B748291DBD58640D7E7E80D68B389984DA62459B7C19E95CE9DC
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-11-11T00:00:00.000Z,338,282,56,0,83.43,6.198575,6.198575,0.018339,14.34,0.143378,264.86,250.52,1.057232,0.173308,0.387406,85,27,7,25.15,7.99,2.07,96,66,46,28.4,19.53,13.61,255.62,-241.28,-2.412808,D15CADC7A8F897E889126A44ABE9D8A3C626967F605CBF33EFD58E832FD2979B
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-11-18T00:00:00.000Z,352,306,46,0,86.93,43.839874,43.839874,0.124545,209.19,2.091866,317.58,108.39,2.92988,0.205598,0.356006,111,43,14,31.53,12.22,3.98,135,92,60,38.35,26.14,17.05,307.27,-98.08,-0.980849,19603CF390C96D4F2AE63114EF5CF6EFA387787491CD243B00B1C343DC16D421
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-11-25T00:00:00.000Z,315,273,42,0,86.67,18.45252,18.45252,0.058579,40.63,0.406315,238.19,197.56,1.205667,0.172262,0.274057,77,26,6,24.44,8.25,1.9,85,49,33,26.98,15.56,10.48,212.07,-171.44,-1.71441,43EADD2529764618927A4B07C09D2BB92C38AED3DCA4A06633693F2D74AA6CE3
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-12-02T00:00:00.000Z,360,289,71,0,80.28,-25.899449,-25.899449,-0.071943,-194.97,-1.949719,237.62,432.59,0.549292,0.188593,0.598139,116,30,9,32.22,8.33,2.5,141,105,80,39.17,29.17,22.22,227.71,-422.69,-4.226868,FF8E2595735A8B80CEA85FF1D4E2EB1136F0176AC4EF9C3E256B7D68085F1379
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-12-09T00:00:00.000Z,493,438,55,0,88.84,21.980037,21.980037,0.044584,285.14,2.851447,642.45,357.31,1.798042,0.209775,0.39558,151,73,24,30.63,14.81,4.87,159,107,71,32.25,21.7,14.4,627.71,-342.57,-3.425695,13539C1B8D9BEEC610C6FC481A9E44D238C1435F0D40E4DD30C676520D972E46
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-12-16T00:00:00.000Z,304,241,63,0,79.28,-20.688013,-20.688013,-0.068053,-269.49,-2.694857,291.57,561.05,0.519677,0.169203,0.428572,71,21,9,23.36,6.91,2.96,90,64,56,29.61,21.05,18.42,283.92,-553.41,-5.534102,22BFFCE2270C91A3F7D4F5D075B419C8984005246BF2EB6B7B96CBD25C35A5DD
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-12-23T00:00:00.000Z,188,130,58,0,69.15,-22.799716,-22.799716,-0.121275,-157.66,-1.576633,113.3,270.96,0.418141,0.156751,0.43431,50,7,0,26.6,3.72,0,74,48,37,39.36,25.53,19.68,104.21,-261.88,-2.618762,A1F3571492A230A9EAB3652F9F4DF69C30DED14E50F664A78647933D68DD9182
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,anchor_week,2019-12-30T00:00:00.000Z,328,278,50,0,84.76,20.333064,20.333064,0.061991,66.17,0.661693,236.85,170.68,1.38767,0.175682,0.523404,76,27,9,23.17,8.23,2.74,96,68,49,29.27,20.73,14.94,219.92,-153.75,-1.537539,93D99279B86B1E44BA976EE0996F085F9A150965579E151C26412527FAF221F1
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_month,2019-04,710,588,122,0,82.82,11.231886,11.231886,0.01582,-21.46,-0.214643,619.06,640.52,0.966489,0.216719,0.521627,213,73,39,30,10.28,5.49,253,168,135,35.63,23.66,19.01,588.34,-609.8,-6.098007,8DBC712BAD9D70499F67E1350B581EF20D05B30BA6718F731AD9ECDAA0A1BEEB
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_month,2019-05,1609,1332,277,0,82.78,116.867739,116.867739,0.072634,338.69,3.386872,1582.01,1243.32,1.272405,0.210485,0.408088,504,178,63,31.32,11.06,3.92,586,390,281,36.42,24.24,17.46,1480.97,-1142.29,-11.422858,A2EF88298A9F61FBFA0B3F8116EF71CBC318819D7D39FA1FFC67AE1345270F53
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_month,2019-06,1530,1307,223,0,85.42,45.375675,45.375675,0.029657,46.23,0.462255,1382.4,1336.17,1.034595,0.198509,0.457318,474,163,49,30.98,10.65,3.2,550,390,283,35.95,25.49,18.5,1301,-1254.78,-12.547755,F2E955765338171AC1BC0D16BB5517F98B2FF903D491C84744744FA7C27E30AB
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_month,2019-07,1567,1276,291,0,81.43,-12.258655,-12.258655,-0.007823,-471.84,-4.71837,1246.26,1718.1,0.725372,0.188563,0.45431,424,146,55,27.06,9.32,3.51,567,404,298,36.18,25.78,19.02,1191.45,-1663.29,-16.632854,6CDC2601A99478E4E5B341A8339B531813A874BFF672A4FD7BBE131A3CB78525
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_month,2019-08,1650,1430,220,0,86.67,54.733959,54.733959,0.033172,491.98,4.919762,2185.46,1693.48,1.290512,0.225722,0.524626,551,218,97,33.39,13.21,5.88,547,360,273,33.15,21.82,16.55,2140.69,-1648.72,-16.487168,1DDB3F136A7769B56F764ADCC15216F2847277F6E3493433B486A1097B534B12
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_month,2019-09,1440,1181,259,0,82.01,69.63718,69.63718,0.048359,179.65,1.796463,1485.13,1305.49,1.137609,0.194314,0.441211,419,152,52,29.1,10.56,3.61,557,410,286,38.68,28.47,19.86,1380.33,-1200.68,-12.006824,1AB962096DDFB670AEECD49C84FC1CE04F3B3A4F8CB584D522B32BDE8BA3042D
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_month,2019-10,1656,1384,272,0,83.57,21.461431,21.461431,0.01296,141.25,1.412517,2098.32,1957.07,1.072175,0.209851,0.566714,526,181,78,31.76,10.93,4.71,612,430,332,36.96,25.97,20.05,2022.36,-1881.11,-18.811102,545E4A5307861F35949C7ABF6CB12ECB3E69FE343A39302E5F1204B4D4800E66
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_month,2019-11,1405,1227,178,0,87.33,112.218377,112.218377,0.079871,488.29,4.882883,1212.41,724.12,1.674321,0.188212,0.361701,397,138,46,28.26,9.82,3.27,451,305,212,32.1,21.71,15.09,1103.59,-615.31,-6.153058,DD78A45BB5AD8B9E0AD7A801086D0D5C36B4197183F1019370EACE1E368367AC
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_month,2019-12,1526,1251,275,0,81.98,-36.369394,-36.369394,-0.023833,-275.21,-2.752122,1441.99,1717.21,0.839733,0.187479,0.458198,439,151,47,28.77,9.9,3.08,522,362,270,34.21,23.72,17.69,1369.74,-1644.96,-16.44955,E8FD1417E6DF1FBF282939C1D93909308C6ACBB8B17D99E0B959AA5161AE9F38
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_month,2020-01,164,134,30,0,81.71,9.47373,9.47373,0.057767,12.57,0.12567,103.06,90.49,1.138879,0.168606,0.618432,32,11,6,19.51,6.71,3.66,48,36,28,29.27,21.95,17.07,93.75,-81.18,-0.811799,78902A83A4F8D7859AB619B00FEF1C1B30E2A5A02785DFE009D221EDE63F517C
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_reason,session_flatten,2459,501,1958,0,20.37,-1869.482814,-1869.482814,-0.760261,-11742.1,-117.420975,641.92,12384.01,0.051834,0.139061,1.262606,540,154,58,21.96,6.26,2.36,1708,1356,1133,69.46,55.14,46.08,0,-11742.1,-117.420975,22500937A2C210EA32F591E069943EA6FFF13A59F91277AAEFE73379E8F992F4
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,close_reason,target,10798,10609,189,0,98.25,2261.854742,2261.854742,0.20947,12672.23,126.722261,12714.18,41.95,303.067032,0.215571,0.285432,3439,1257,474,31.85,11.64,4.39,2985,1899,1265,27.64,17.59,11.72,12672.23,0,0,16A773B7ABDD6B3D81459DF6904C4DAB18D539EE8E4D85C6879562524581D8B1
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,AUDCAD,457,377,80,0,82.49,15.277684,15.277684,0.03343,8.8,0.08795,284.16,275.36,1.03194,0.209099,0.422397,140,48,25,30.63,10.5,5.47,170,118,84,37.2,25.82,18.38,261.38,-252.59,-2.525867,A9E2E1C4E25EA150E021582A8C4FD5FCB58D4FD99B5F173D9CC539691B34C5D1
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,AUDCHF,472,393,79,0,83.26,17.830633,17.830633,0.037777,45.88,0.458848,351.46,305.57,1.15016,0.191343,0.455278,145,40,13,30.72,8.47,2.75,172,110,79,36.44,23.31,16.74,331.85,-285.96,-2.859627,3BE7F48AB63C1A3B0744687FFFD1718DAD91652565C9A2DBD6EBA7A6FD124FD8
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,AUDJPY,439,351,88,0,79.95,-44.839113,-44.839113,-0.102139,-14.34,-0.143417,558.23,572.57,0.974952,0.203079,0.599902,126,55,21,28.7,12.53,4.78,153,115,87,34.85,26.2,19.82,546.11,-560.45,-5.604511,AA43CAB612A132A49D217C0B4307B0D78E01C9B36234F69EBF03F6840B8AADFD
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,AUDNZD,471,388,83,0,82.38,44.241848,44.241848,0.093932,64.32,0.643229,238.8,174.48,1.368652,0.203994,0.376489,133,41,12,28.24,8.7,2.55,158,100,66,33.55,21.23,14.01,223.34,-159.02,-1.590154,547B00C101226499A9AFA4FAC46A080EB899A6E69C2BF0559E29E847329AE1ED
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,AUDUSD,423,336,87,0,79.43,-8.271197,-8.271197,-0.019554,-95.5,-0.954983,272.9,368.4,0.740776,0.198312,0.522713,131,47,17,30.97,11.11,4.02,171,114,86,40.43,26.95,20.33,255.7,-351.2,-3.511982,AB49C3E6297C08A14123B687781DE9725B5AD120BB8AD0034D91DA6C38BC30A6
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,CADCHF,459,383,76,0,83.44,27.789061,27.789061,0.060543,72.87,0.728687,329.18,256.31,1.284294,0.195801,0.437604,138,47,12,30.07,10.24,2.61,166,121,85,36.17,26.36,18.52,310.46,-237.59,-2.375938,44682B93164B07C5669B176F3E33EC6A34B956E67C8A2B624576E7CA2B874540
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,CADJPY,438,361,77,0,82.42,11.470523,11.470523,0.026188,11.71,0.117092,370.22,358.51,1.03266,0.20788,0.447838,134,56,19,30.59,12.79,4.34,156,106,80,35.62,24.2,18.26,353.03,-341.32,-3.413231,A66473888DA300CC70082CFB24A8A261F6F6C88D7E609A84D6158AC88D58CBB0
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,CHFJPY,532,455,77,0,85.53,15.812448,15.812448,0.029723,16.09,0.160879,374.03,357.94,1.044946,0.18054,0.414267,142,43,9,26.69,8.08,1.69,171,122,87,32.14,22.93,16.35,367.84,-351.76,-3.517564,0BB1EC4A1F5F1238B64EA2069922C6422D94E1923842F7C60CAF02719EB3EF2E
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,EURAUD,467,400,67,0,85.65,13.363271,13.363271,0.028615,-2.74,-0.027398,482.23,484.97,0.994351,0.19591,0.435997,144,40,18,30.84,8.57,3.85,152,103,77,32.55,22.06,16.49,464.77,-467.51,-4.675076,3EF490BEDE45A5C8381347136FEADC7CFCACD002FB3D7A1E524A2864CB9A60CC
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,EURCAD,485,421,64,0,86.8,53.358209,53.358209,0.110017,231.16,2.311619,488.34,257.18,1.898841,0.224987,0.392064,161,57,29,33.2,11.75,5.98,176,115,80,36.29,23.71,16.49,471.83,-240.67,-2.406679,43F00B5843C13FD1A8C12EF0865A0E5268F0B4D3D03DDCB6CDEBF33259A2ABE2
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,EURCHF,520,435,85,0,83.65,15.49431,15.49431,0.029797,18.24,0.182414,352.39,334.15,1.05459,0.186908,0.409616,136,47,18,26.15,9.04,3.46,169,119,89,32.5,22.88,17.12,347.48,-329.24,-3.292357,435D6E492797E4BBF0D768D893198F176DE0AF98238C68F6A2DD597DBA5DBB8E
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,EURGBP,535,463,72,0,86.54,8.194103,8.194103,0.015316,11.5,0.115049,596,584.5,1.019683,0.19168,0.442021,138,52,20,25.79,9.72,3.74,168,128,91,31.4,23.93,17.01,573.68,-562.18,-5.621775,65250C7B332B8D86825EA845D9AF942BBC678DACD17278F6BD6128E56BBEF581
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,EURJPY,446,356,90,0,79.82,-8.86413,-8.86413,-0.019875,65.54,0.655351,608.78,543.25,1.120636,0.209059,0.550009,132,55,24,29.6,12.33,5.38,161,121,94,36.1,27.13,21.08,513.62,-448.08,-4.480825,1291197003AF3933DBCC592AEFEC11F55403807662E1BE175A51C9F6277AFE97
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,EURNZD,448,367,81,0,81.92,27.888663,27.888663,0.062251,107.96,1.079579,514.22,406.26,1.265734,0.208445,0.454469,149,57,14,33.26,12.72,3.13,180,123,92,40.18,27.46,20.54,496.5,-388.54,-3.885414,91B3356A466DE34E92704EAAA50084A0ACB9C52CFFC833A5B25FEBB545B7809D
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,pair,EURUSD,462,395,67,0,85.5,33.370818,33.370818,0.072231,117.13,1.171287,375.17,258.04,1.453923,0.197738,0.394197,147,47,16,31.82,10.17,3.46,159,101,73,34.42,21.86,15.8,351.39,-234.26,-2.342611,6EC0451C1643F21EA17A3676A44AF97A1EF173B5BA246057211D7671A29EF088
